Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (FBS),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","49.26","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","044","Bahamas","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","49.22","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","048","Bahreïn","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","841","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","048","Bahreïn","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","61.8","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","048","Bahreïn","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","57.75","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","133","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","132","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","13.06","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","13","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","7.59","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","050","Bangladesh","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","7.49","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","052","Barbade","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","693","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","052","Barbade","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","685","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","052","Barbade","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","59.15","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","052","Barbade","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","58.64","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","052","Barbade","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","44.54","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","052","Barbade","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","45.24","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","112","Bélarus","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","835","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","112","Bélarus","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","975","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","112","Bélarus","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","57.1","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","112","Bélarus","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","66.19","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","112","Bélarus","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","57.91","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","112","Bélarus","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","64.98","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","056","Belgique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","1230","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","056","Belgique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","1389","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","056","Belgique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","59.28","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","056","Belgique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","66.32","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","056","Belgique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","99.95","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","056","Belgique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","110.55","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","084","Belize","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","619","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","084","Belize","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","753","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","084","Belize","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","35.79","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","084","Belize","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","39.68","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","084","Belize","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","46.81","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","084","Belize","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","59.88","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","128","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","130","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","13.15","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","13.7","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","7.31","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","7.51","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","064","Bhoutan","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","467","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","064","Bhoutan","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","33.02","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","064","Bhoutan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","25.14","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","514","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","523","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","42.28","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","42.55","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","35.82","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","36.64","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","070","Bosnie-Herzégovine","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","626","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","070","Bosnie-Herzégovine","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","649","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","070","Bosnie-Herzégovine","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","40.09","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","070","Bosnie-Herzégovine","674","Disponibilité de protéines en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","42.03","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","070","Bosnie-Herzégovine","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2018","2018","g/personne/jour","42.05","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","070","Bosnie-Herzégovine","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2941","Produits Animaux","2019","2019","g/personne/jour","43.63","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","072","Botswana","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2018","2018","Kcal/personne/jour","388","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","072","Botswana","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2019","2019","Kcal/personne/jour","372","E","Valeur estimée"
